timestamp,symbols_scanned,rows,alerts_sent,duplicates_blocked,errors,scan_interval_minutes,source
2026-06-15T14:26:47+00:00,2026-06-15T142645_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T14:31:50+00:00,2026-06-15T143147_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T14:36:52+00:00,2026-06-15T143650_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T14:41:54+00:00,2026-06-15T144152_0000,14,14,0,0,0,0,0,14,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T14:46:56+00:00,2026-06-15T144654_0000,14,14,0,0,0,0,0,14,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T14:51:58+00:00,2026-06-15T145156_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T14:57:01+00:00,2026-06-15T145658_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T15:02:03+00:00,2026-06-15T150201_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T15:07:06+00:00,2026-06-15T150703_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T15:12:08+00:00,2026-06-15T151206_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T15:17:10+00:00,2026-06-15T151708_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T15:22:12+00:00,2026-06-15T152210_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T15:27:14+00:00,2026-06-15T152712_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T15:32:16+00:00,2026-06-15T153214_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T15:37:18+00:00,2026-06-15T153716_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T15:42:21+00:00,2026-06-15T154218_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T15:47:24+00:00,2026-06-15T154721_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T15:52:28+00:00,2026-06-15T155224_0000,14,14,0,0,0,0,0,14,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T15:57:31+00:00,2026-06-15T155728_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T16:02:34+00:00,2026-06-15T160231_0000,14,14,0,0,0,0,0,14,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T16:07:38+00:00,2026-06-15T160734_0000,14,14,0,0,0,0,0,14,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T16:12:43+00:00,2026-06-15T161238_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T16:17:47+00:00,2026-06-15T161743_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T16:22:50+00:00,2026-06-15T162247_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T16:27:52+00:00,2026-06-15T162750_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T16:32:54+00:00,2026-06-15T163252_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T16:37:57+00:00,2026-06-15T163754_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T16:42:59+00:00,2026-06-15T164257_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T16:48:01+00:00,2026-06-15T164759_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T16:53:04+00:00,2026-06-15T165301_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
2026-06-15T16:58:06+00:00,2026-06-15T165804_0000,14,14,0,1,0,0,1,13,0,5,jfbp_signal_watcher_v3_analytics
